dedup_id,title,candidate_topics,mental_health_signal,final_decision,one_line_reason,per_topic,model_name,criteria_version,screened_at
D0036516,"Hydrogeochemical Processes Controlling the Water Chemistry of a Closed Saline Lake Located in Sahara Desert: Lake Qarun, Egypt",,no,EXCLUDE (no eligible topic),No relevant hazard topics or mental health signals present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:27:00
D0007340,Experimental pain responses in children with chronic pain and in healthy children: How do they differ?,,yes,EXCLUDE (no eligible topic),No eligible hazard topics present; mental health signal noted.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:27:02
D0054016,"IoT Revolution: Exploring the Impact of loT Based Embedded System Technology on Healthcare, Agriculture and Business Startups in Smart Village",,no,EXCLUDE (no eligible topic),No specific climate hazard or mental health signal present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:27:04
D0022930,Antioxidant Activity and Total Terpenoid Content of Tropicoporus linteus Cultivar (Agaricomycetes) Cold Water Extract and In Silico Assessment of Potential Neur,,no,EXCLUDE (no eligible topic),No relevant climate hazard or mental health signal present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:27:07
D0031274,The effectiveness of low laser therapy in subacromial impingement syndrome: A randomized placebo controlled double-blind prospective study,,no,EXCLUDE (no eligible topic),No relevant climate hazard topics present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:27:09
D0028412,Herb-drug interactions: A literature review,,no,EXCLUDE (no eligible topic),No relevant climate hazard or mental health signal present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:27:11
D0055793,Women's health and wellbeing prioritisation in climate change national adaptation plans: A cross-sectional policy document analysis across 163 countries,,no,EXCLUDE (no eligible topic),No specific climate hazard mentioned in the title or abstract.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:27:14
D0123722,Psychometric evaluation of the composite catastrophizing measure-short form in a clinical chronic pain sample,,yes,EXCLUDE (no eligible topic),No eligible hazard topics present; focuses on pain catastrophizing and mental health.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:27:16
D0012278,"Public Health Emergency Response Lessons Learned by Rapid Deployment Force 3, 2006-2016.",flood; cyclone,yes,INCLUDE (needs review),flood:INCLUDE | cyclone:EXCLUDE,"{""flood"": {""decision"": ""INCLUDE"", ""review_flag"": true, ""reason"": ""Floods mentioned with a focus on mental health resources.""}, ""cyclone"": {""decision"": ""EXCLUDE"", ""review_flag"": false, ""reason"": ""No measured mental health outcomes reported.""}}",gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:27:22
D0026488,The Degree of Crystallinity of Monoclinic Isotactic Poly(propylene),,no,EXCLUDE (no eligible topic),No relevant climate hazard or mental health signal present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:27:25
D0097021,Varenicline Over-The-CounterTrial on Efficacy and Safety,,no,EXCLUDE (no eligible topic),No relevant climate hazard topics present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:27:27
D0048580,Using the Theory of Motivated Information Management to Understand Direct Information Seeking on COVID-19 from Close Contacts,,no,EXCLUDE (no eligible topic),No eligible hazard topics present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:27:30
D0017290,"An open-label, single-arm trial of cryoneurolysis for improvements in pain, activities of daily living and quality of life in patients with symptomatic ankle os",,no,EXCLUDE (no eligible topic),No relevant climate hazard topics present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:27:32
D0091839,Embers in Existence: Spiritual and Existential Distress in a Burn Injury Resulting from Spiritual Practice,wildfire,yes,EXCLUDE,wildfire:EXCLUDE,"{""wildfire"": {""decision"": ""EXCLUDE"", ""review_flag"": false, ""reason"": ""No wildfire exposure reported, only burn injury from spiritual practice.""}}",gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:27:37
D0082331,A Song of Ice and Fire: Cold and Hot Properties of Traditional Chinese Medicines,,no,EXCLUDE (no eligible topic),No relevant climate hazard or mental health signal present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:27:39
D0104137,A study of impact of shift work on fatigue level of workers in a sanitary-ware factory using a fuzzy set model.,,yes,EXCLUDE (no eligible topic),The study mentions wet-bulb globe temperature but lacks a clear hazard context.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:27:41
D0048494,"Wildfires, haze, and climate change",wildfire; temperature,no,EXCLUDE,wildfire:EXCLUDE | temperature:EXCLUDE,"{""wildfire"": {""decision"": ""EXCLUDE"", ""review_flag"": false, ""reason"": ""No measured mental-health outcome reported.""}, ""temperature"": {""decision"": ""EXCLUDE"", ""review_flag"": false, ""reason"": ""No direct link to measured mental health outcomes.""}}",gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:27:48
D0020206,On the bioprotective effects of 3-hydroxybutyrate: Thermodynamic study of binary 3HB-water systems,,no,EXCLUDE (no eligible topic),No relevant hazard topics or mental health signals present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:27:50
D0053667,"Can ""Fire"" change medicinal effects? Processing heat transforms the efficacy of Chaihu from antipyretic to hepatic-soothing",,yes,EXCLUDE (no eligible topic),No eligible hazard topics present; mental health signal is related to depression.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:27:53
D0039789,Combining co-benefits and stakeholders perceptions into green infrastructure selection for flood risk reduction,flood,no,EXCLUDE,flood:EXCLUDE,"{""flood"": {""decision"": ""EXCLUDE"", ""review_flag"": false, ""reason"": ""No measured mental-health outcome reported.""}}",gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:27:57
D0021251,Examining recurrent hurricane exposure and psychiatric morbidity in Medicaid-insured pregnant populations.,cyclone,yes,INCLUDE,cyclone:INCLUDE,"{""cyclone"": {""decision"": ""INCLUDE"", ""review_flag"": false, ""reason"": ""Study links recurrent hurricane exposure to psychiatric morbidity in pregnant populations.""}}",gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:28:01
D0122341,A review on Murraya koenigii: Multipotential medicinal plant,,no,EXCLUDE (no eligible topic),No relevant climate hazard or mental health signal present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:28:03
D0003050,Transvaginal radio frequency treatment of the endopelvic fascia: a prospective evaluation for the treatment of genuine stress urinary incontinence.,,no,EXCLUDE (no eligible topic),No relevant climate hazard topics present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:28:06
D0004233,The thermophysiological cascade leading to sleep initiation in relation to phase of entrainment.,,no,EXCLUDE (no eligible topic),"Temperature is mentioned, but context is unclear and lacks environmental exposure.",{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:28:08
D0106953,[Experience of Pneumo 23 vaccine in patients with combination of COLD with pneumoconiosis].,,no,EXCLUDE (no eligible topic),No eligible hazard topics present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:28:11
D0087608,GAMMA-BAND MODULATIONS OF ELECTROCORTICOGRAM (ECOG) INDUCED BY COGNITIVELINGUISTIC TASKS DURING AWAKE CRANIOTOMY FOR FEASIBLE FUNCTIONAL LANGUAGE MAPPING,,no,EXCLUDE (no eligible topic),No relevant climate hazard topics present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:28:14
D0114305,Hydrogen peroxide-releasing function of chemically elicited and immunologically activated macrophages: Differential response to wheat germ lectin and concanaval,,no,EXCLUDE (no eligible topic),No relevant climate hazard or mental health signal present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:28:16
D0064602,Salivary immunoglobulins in patients with oropharyngeal and bronchopulmonary carcinoma,,no,EXCLUDE (no eligible topic),No relevant climate hazard topics present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:28:19
D0125531,The Relationship on The Surgical Pleth Index Values Observed at The End of The Surgical Procedure With Postoperative Pain Score and Analgesia Consumption,,no,EXCLUDE (no eligible topic),No relevant hazard topics or mental health signals present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:28:21
D0091452,Erratum: Role of Daytime Continuous Polysomnography in the Diagnosis of Pediatric Narcolepsy Type 1 (Neurology (2024) 102:1 (e207815) DOI: 10.1212/wnl.000000000,,no,EXCLUDE (no eligible topic),No relevant hazard topics or mental health signals present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:28:24
D0102276,The stressors and the post-traumatic stress syndrome after an industrial disaster,,yes,HUMAN_REVIEW (no topic),No specific hazard mentioned; focuses on PTSD after an industrial disaster.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:28:26
D0114065,Neurotic excoriations. A controlled psychiatric examination,,yes,EXCLUDE (no eligible topic),No specific climate hazard mentioned; mental health concerns present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:28:28
D0082053,Erythromelalgia-improvement of symptoms with therapeutic plasma exchange and pharmacological therapy,temperature,no,EXCLUDE,temperature:EXCLUDE,"{""temperature"": {""decision"": ""EXCLUDE"", ""review_flag"": false, ""reason"": ""Measured outcome is not a mental-health/wellbeing outcome.""}}",gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:28:33
D0065469,The influence of depressive symptoms on experimental smoking and intention to smoke in a diverse youth sample,,yes,EXCLUDE (no eligible topic),No eligible hazard topics present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:28:35
D0038241,Cyclic Vomiting Syndrome in Adults and Children: A Hypothesis,,no,EXCLUDE (no eligible topic),No relevant climate hazard topics present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:28:37
D0021616,Physical Activity-Induced Modification of the Association of Long-Term Air Pollution Exposure with the Risk of Depression in Older Adults,,yes,EXCLUDE (no eligible topic),No specific hazard topic is mentioned; only air pollution is discussed.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:28:40
D0015347,"The examination of mental toughness, sleep, mood and injury rates in an Arctic ultra-marathon",temperature,yes,EXCLUDE,temperature:EXCLUDE,"{""temperature"": {""decision"": ""EXCLUDE"", ""review_flag"": false, ""reason"": ""Measured outcomes are related to mood and injuries, not mental health.""}}",gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:28:45
D0005708,[Burn injuries in children: admissions at Landspitali University Hospital in Iceland 2000-2008].,,no,EXCLUDE (no eligible topic),No eligible hazard topics present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:28:47
D0008602,Impact of ambient fine particulate matter carbon measurement methods on observed associations with acute cardiorespiratory morbidity.,,no,EXCLUDE (no eligible topic),No eligible hazard topics present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:28:50
D0062172,An in vivo block in the initiation of protein synthesis.,,no,EXCLUDE (no eligible topic),No relevant hazard topics or mental health signals present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:28:52
D0045184,Remotely sensed derived land surface temperature (Lst) as a proxy for air temperature and thermal comfort at a small geographical scale,temperature,no,EXCLUDE,temperature:EXCLUDE,"{""temperature"": {""decision"": ""EXCLUDE"", ""review_flag"": false, ""reason"": ""Study measures thermal comfort, not a mental-health outcome.""}}",gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:28:56
D0117500,Acclimatization in tropical climates. A prerequisite for comfort and working efficiency,temperature,no,EXCLUDE,temperature:EXCLUDE,"{""temperature"": {""decision"": ""EXCLUDE"", ""review_flag"": false, ""reason"": ""No measured mental-health outcome reported.""}}",gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:29:00
D0031798,The hormetic pharmacy: The future of natural products and man-made drugs in disease prevention and treatment,,yes,EXCLUDE (no eligible topic),No specific climate hazard mentioned; mental health is discussed.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:29:03
D0015737,Transient waterlogging events impair shoot and root physiology and reduce grain yield of durum wheat cultivars,,no,EXCLUDE (no eligible topic),No eligible hazard topics or mental health signals present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:29:05
D0079810,"Early-life air pollution exposure, neighborhood poverty, and childhood asthma in the United States, 1990–2014",,no,EXCLUDE (no eligible topic),No eligible hazard topics present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:29:08
D0093682,Associations between ambient particulate matter and lipid levels among patients with depression: A moderated mediation analysis of C-reactive protein and reside,,yes,EXCLUDE (no eligible topic),No specific hazard topic is mentioned in the record.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:29:10
