dedup_id,title,candidate_topics,mental_health_signal,final_decision,one_line_reason,per_topic,model_name,criteria_version,screened_at
D0038062,Early posthatch thermal stress affects breast muscle development and satellite cell growth and characteristics in broilers,,no,EXCLUDE (no eligible topic),"Record about broiler chicken muscle development, not human mental health or climate hazards.",{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T07:58:31
D0040415,Treating nasal symptoms associated with rhinitis using the intranasal herbal ointment Biyeom-go: A prospective observational study,,no,EXCLUDE (no eligible topic),No mention of climate hazards; focuses solely on rhinitis treatment.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T07:58:34
D0126264,Diagnostic Accuracy of Electrochemical Skin Conductance Measurement in Paediatric Small Fibre Neuropathy Following Neurotoxic Chemotherapy,,no,EXCLUDE (no eligible topic),No climate hazard or mental health signal; record is about chemotherapy-induced neuropathy.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T07:58:39
D0047133,"Remote Sensing Image-Based Analysis of the Urban Heat Island Effect in Bragança, Portugal",temperature,unclear,EXCLUDE,temperature:EXCLUDE,"{""temperature"": {""decision"": ""EXCLUDE"", ""review_flag"": false, ""reason"": ""Study does not measure mental-health or wellbeing outcome.""}}",deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T07:58:46
D0112589,Routine Screening Laboratory Studies for Nonheat Stroke Field Heat Injuries Are Unnecessary: A Retrospective Review,temperature,no,EXCLUDE,temperature:EXCLUDE,"{""temperature"": {""decision"": ""EXCLUDE"", ""review_flag"": false, ""reason"": ""Only physical heat injury outcomes, no mental health or wellbeing outcome measured.""}}",deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T07:58:54
D0018347,"Sustainable Biochar and/or Melatonin Improve Salinity Tolerance in Borage Plants by Modulating Osmotic Adjustment, Antioxidants, and Ion Homeostasis",,no,EXCLUDE (no eligible topic),No climate hazard or mental health signal; plant salinity study.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T07:58:57
D0012582,"Dose–response relationships between second-hand smoke exposure and depressive symptoms among adolescents in Guangzhou, China",,yes,EXCLUDE (no eligible topic),No climate hazard; focuses on second-hand smoke and depressive symptoms.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T07:59:03
D0104074,Alcohol intoxication in childhood and adolescence,,yes,EXCLUDE (no eligible topic),No climate hazard topic; discusses alcohol intoxication and hypothermia risk in cold environments.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T07:59:08
D0117303,The effects of dimethindine maleate on caloric induced optokinetic nystagmus,,no,EXCLUDE (no eligible topic),No climate hazard or mental health signal present.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T07:59:11
D0096625,Investigating the Effects of Cue-Reactivity in Young Adult Vapers Using Functional Mri,,no,EXCLUDE (no eligible topic),No mention of climate hazards or mental health related to hazards.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T07:59:15
D0112459,Modified emotion recognition system to study the emotion cues through thermal facial analysis,,yes,EXCLUDE (no eligible topic),Only facial thermal analysis; no environmental hazard exposure.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T07:59:20
D0018787,The Impact of Sensory Stimuli on Healthcare Workers and Outcomes in Trauma Rooms: A Focus Group Study,,yes,EXCLUDE (no eligible topic),"Indoor temperature control in trauma rooms, not climate hazard.",{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T07:59:24
D0032674,Steroid up-regulation of FKBP51 and its role in hormone signaling,,no,EXCLUDE (no eligible topic),No climate hazard exposure mentioned; molecular biology review.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T07:59:29
D0018413,Compliance with the smoke-free public places legislation in Nepal: A cross-sectional study from Biratnagar Metropolitan City,,no,EXCLUDE (no eligible topic),"No hazard topic (temperature, wildfire, flood, cyclone, drought) mentioned; study on smoke-free legislation.",{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T07:59:33
D0036773,Autoimmune Thyroiditis in an Adolescent Girl on Lithium,,no,EXCLUDE (no eligible topic),No climate hazard mentioned; unrelated to mental health or hazard exposure.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T07:59:37
D0008507,A case-crossover analysis of the impact of PM2.5 on cardiovascular disease hospitalizations for selected CDC tracking states,,no,EXCLUDE (no eligible topic),Study on PM2.5 and cardiovascular disease; no specific climate hazard mentioned.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T07:59:40
D0033835,Altered neuropathic pain behaviour in a rat model of depression is associated with changes in inflammatory gene expression in the amygdala,,yes,EXCLUDE (no eligible topic),No mention of climate hazards; animal study on pain and depression with thermal stimuli.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T07:59:45
D0038476,Potential pathophysiological pathways that can explain the positive effects of exercise on fatigue in multiple sclerosis: A scoping review,,no,EXCLUDE (no eligible topic),No mention of any climate hazard or mental health; irrelevant to screening.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T07:59:50
D0044752,Intestinal stricture in Crohn's disease: A 2020 update,,no,EXCLUDE (no eligible topic),No climate hazard or mental health signal in this gastrointestinal medicine review.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T07:59:53
D0002030,Deleterious effects of delayed graft function in cadaveric renal transplant recipients independent of acute rejection,,no,EXCLUDE (no eligible topic),No climate hazard or mental health signal present.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T07:59:56
D0116783,"Effects of alcohol consumption, smoking and physical activity on plasma lipids",,no,EXCLUDE (no eligible topic),No climate hazard or mental health signal present.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:00:00
D0083205,Systemic inflammatory response and outcomes in community-acquired pneumonia patients categorized according to the smoking habit or presence of chronic obstructi,,no,EXCLUDE (no eligible topic),No climate hazard topic present; record about smoking and pneumonia.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:00:03
D0085542,Impact of COVID-19 on lifestyle and mental wellbeing in a drought-affected rural Australian population: A mixed method approach,drought,yes,INCLUDE,drought:INCLUDE,"{""drought"": {""decision"": ""INCLUDE"", ""review_flag"": false, ""reason"": ""Associates drought impact with psychological distress in rural Australia during COVID-19.""}}",deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:00:13
D0006782,Multiple component patient safety intervention in English hospitals: controlled evaluation of second phase.,,no,EXCLUDE (no eligible topic),Patient safety intervention record; no climate hazard mentioned.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:00:17
D0002402,Unmet needs in the treatment of asthmatic children and adolescents: 2.,,no,EXCLUDE (no eligible topic),No climate hazard or mental health signal present; topic is asthma treatment.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:00:22
D0114746,Induction of simian virus 40 antigen in BSC1 transformed cells.,,no,EXCLUDE (no eligible topic),"No climate hazard, mental health, or human population signal; basic virology study.",{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:00:25
D0116339,Benzodiazepines under the cross-fire of criticism,,unclear,EXCLUDE (no eligible topic),Title discusses benzodiazepines; no climate hazard mentioned.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:00:29
D0112354,"Effects of drought stress on growth, solute accumulation and membrane stability of leafy vegetable, huckleberry (Solarium scabrum Mill.)",,no,EXCLUDE (no eligible topic),Plant physiology study; no human exposure or mental health signal.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:00:33
D0060043,Reevaluating pain catastrophizing as a moderator of mindfulness-induced pain modulation: A failed replication,,no,EXCLUDE (no eligible topic),No mention of any registered hazard topic.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:00:38
D0101276,Patient advocacy in research: Merely an afterthought?,,no,EXCLUDE (no eligible topic),No mention of climate hazards or mental health.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:00:41
D0117405,Sweat depression during controlled hyperthermia in man. Effects on sweat rate and sweat electrolytes content,,no,EXCLUDE (no eligible topic),Lab study on sweat depression during controlled hyperthermia; no climate hazard or mental health signal.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:00:45
D0019445,"Causal relationship between particulate matter 2.5 (PM2.5), PM2.5 absorbance, and COVID-19 risk: A two-sample Mendelian randomisation study",,no,EXCLUDE (no eligible topic),"No mention of temperature, wildfire, flood, cyclone, or drought.",{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:00:50
D0130627,Major determinants of job satisfaction among mid-level police managers,,no,EXCLUDE (no eligible topic),No climate hazard mentioned; study on police job satisfaction.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:00:53
D0057557,Impact of a place-based educational approach on student and community members’ experiences and learning within a post-secondary GIS course,,no,EXCLUDE (no eligible topic),No climate hazard or mental health signal present.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:00:57
D0056462,Dual-Transformer Deep Learning Framework for Seasonal Forecasting of Great Lakes Water Levels,,no,EXCLUDE (no eligible topic),"Water level forecasting study, no hazard exposure or human mental health signal.",{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:01:00
D0065833,Developmental effects of exposure to environmental tobacco smoke and material hardship among inner-city children,,no,EXCLUDE (no eligible topic),No climate hazard mentioned; focuses on tobacco smoke exposure.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:01:05
D0096458,The impact of pre-implantation donor biopsy on kidney transplantation outcomes: A single-center cohort study,,no,EXCLUDE (no eligible topic),No climate hazard or mental health topic present.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:01:08
D0027926,A new concept in prosthetic interface design for hemicorporectomy amputees using ROHO compression therapy: A case study from a CPO's perspective,,no,EXCLUDE (no eligible topic),No climate hazard or mental health signal in title/abstract.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:01:12
D0112926,Indoor workplace environmental condition in textile dyeing and printing processing house: A case study,,no,EXCLUDE (no eligible topic),"Indoor industrial heat exposure, not ambient temperature; no mental health signal.",{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:01:17
D0130487,Speculative mechanisms affecting sex ratio,,no,EXCLUDE (no eligible topic),No ambient temperature or other hazard exposure; basal body temperature is a biological measure.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:01:21
D0093122,Racism-related developmental origins of mental health: a conceptual model and scoping review,,yes,EXCLUDE (no eligible topic),No mention of climate hazards; focuses on racism and mental health.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:01:25
D0034771,Met Office Unified Model high-resolution simulations of a strong wind event in Antarctica,,no,EXCLUDE (no eligible topic),No eligible hazard or human mental health signal; describes Antarctic wind simulation.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:01:29
D0114977,Sick building syndrome in domestic interiors in Mauritius,,unclear,EXCLUDE (no eligible topic),No mention of any climate hazard; focuses on indoor sick building syndrome.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:01:37
D0126691,The Use of Cooling Helmet for Neuroprotection Management in Patient Undergoing Open Heart Surgery: an Evaluation of Postoperative Neuron-specific Enolase (NSE) ,,no,EXCLUDE (no eligible topic),"No hazard topic identified; cooling helmet is therapeutic, not ambient exposure.",{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:01:43
D0075581,Fully laparoscopic versus open living donor left lateral segmentectomy for pediatric recipients: Prospective comparison,,no,EXCLUDE (no eligible topic),No climate hazard or mental health signal; record describes surgical technique.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:01:51
D0020550,Effectiveness of electroacupuncture and acupuncture in alleviating cold hypersensitivity in the hands and feet: A randomized controlled trial,,no,EXCLUDE (no eligible topic),Study on cold hypersensitivity in hands and feet; no environmental hazard exposure mentioned.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:01:59
